identifier	lemma	context	indices_target_token
fic_1844_2105.txt-69-25	relationship_nn	In this sentence "The collection of them, by different observers, seems sufficiently abundant, and strictly harmonizes with itself, yet never brings us into intimate relationship with the hero, nor makes us feel the warmth and the human throb of his heart.", "relationship_nn" means in one word :	295:296
fic_1839_7182.txt-3278-23	relationship_nn	In this sentence "I told all about it, as I thought, but left room for a dozen questions at least, as to her relationship -- whether by father or mother's side -- her age when the picture was taken, &c.; &c.; &c.; and Mr. Whicher's concluding remark, as he doubled up to sit down, was -- " Well!", "relationship_nn" means in one word :	334:335
mag_1834_554246.txt-77-61	relationship_nn	In this sentence "Inasmuch as traits of consanguinity between different men may be discerned in their moral and intellectual resemblance, when their features and complexion would never betray the fact, so to discern the affinities of plants and animals, we must often go beneath the surface, // and find, in more important parts of their structure, marks of relationship of", "relationship_nn" means in one word :	412:413
mag_1847_565706.txt-269-36	relationship_nn	In this sentence "respect of painful surrender, between his giving up another, more distantly, as it were, connected with him, and his giving up one who stood to him in such close and affecting relationship.", "relationship_nn" means in one word :	246:247
mag_1846_565585.txt-11-25	relationship_nn	In this sentence "For it makes all members of one family, and binds them to the acts and affections which grow out of that common and intimate relationship.", "relationship_nn" means in one word :	195:196
mag_1823_553477.txt-279-16	relationship_nn	In this sentence "There is a close, a vital connection; the perception that the child had divine relationships was one form of the new consciousness of the worth and dignity of man; the sense of the child's need was a part of that new cry for the rights of man.", "relationship_nn" means in one word :	300:301
mag_1828_553912.txt-37-12	relationship_nn	In this sentence "The Seminoles and Creeks, therefore, having a common origin and relationship, it was natural they should unite for mutual support and assistance against any European enemy.", "relationship_nn" means in one word :	229:230
fic_1839_7011.txt-1995-51	relationship_nn	In this sentence "I know not whether it was from an impulse of humanity infused into his breast by his warm hearted wife, of whom he was excessively fond, or from a a coarser motive of gain, or from the two feelings combined, that Captain Galley upon learning in what relationship Isabel stood to the rich Governor of Pensacola, began to express his regrets that that port was so very far out of his way; hinting that, if it were the Havanna, from which, he said, having a fair wind, we were scarce distant twenty-four hours ' sail, he would not hesitate to carry her thither to her friends, without asking of them any thing further in recompense than the payment of his expenses.", "relationship_nn" means in one word :	719:720
fic_1827_9757.txt-3992-25	relationship_nn	In this sentence "I believe it would be more rational to wish that the world would suffer me to act the fatherly or brotherly part, without the relationship.", "relationship_nn" means in one word :	196:197
fic_1856_2470.txt-5238-20	relationship_nn	In this sentence "The first few days after the return of the Pownals was spent by them in gathering up those threads of relationship by which people are connected with society.", "relationship_nn" means in one word :	215:216
fic_1852_593.txt-2624-6	relationship_nn	In this sentence "Remembering old Moodie, and his relationship with Priscilla, I determined to seek an interview, for the purpose of ascertaining whether the knot of affairs was as inextricable on that side as I found it on all others.", "relationship_nn" means in one word :	274:275
mag_1856_590818.txt-60-3	relationship_nn	In this sentence "In all these relationships his admirable manners, weight of character, and unsullied reputation gave him great influence with all parties.", "relationship_nn" means in one word :	195:196
fic_1859_9220.txt-7847-23	relationship_nn	In this sentence "human being might be to her, and however decided her admiration for him, nothing would induce her to enter into the relationship of marriage with him, not only so long as he might be a man of the world -- a self-righteous man -- a careless unbeliever -- but so long as there was any great essential difference in their religious views; and on the whole, therefore, said she to Edith, as I do not believe in marriage, as a necessity -- nor even as a " consummation devoutly to be wished " or greatly desired; as I do not believe that the unmarried are obliged to be unhappy, while I know the married often are -- I have about made up my mind never to marry. '", "relationship_nn" means in one word :	715:716
mag_1854_566446.txt-141-13	relationship_nn	In this sentence "One good point is gained, viz, the mutuality, the reciprocal relationship of God; but with that everything necessary to the grandeur, the transcendent wonder, the immeasurable vastness of God, is lost or left behind.", "relationship_nn" means in one word :	273:274
fic_1830_7238.txt-3382-1	relationship_nn	In this sentence "their relationship was discovered -- By a picture I suppose, or a mole or a scar -- Precisely -- What a pity there was no moral, Sir George.", "relationship_nn" means in one word :	197:198
fic_1834_2652.txt-3385-21	relationship_nn	In this sentence "It involves no impropriety; it stands in the way of no other duty, since, I trust, the relationship between us is as binding as any other which may call for your regard.", "relationship_nn" means in one word :	226:227
mag_1854_555891.txt-48-16	relationship_nn	In this sentence "those around him, however qualified they might seem, by age, station, or relationship, to guide his conduct.", "relationship_nn" means in one word :	165:166
fic_1835_7014.txt-120-6	relationship_nn	In this sentence "How far the kindly feelings of relationship, or how far the influence of his daughter's growing beauty, had contributed to secure him the benevolence of this friend", "relationship_nn" means in one word :	221:222
fic_1822_7244.txt-856-33	relationship_nn	In this sentence "think -- but after an endless voyage, over the lonely and unfrequented solitudes of the ocean, every animate and inanimate thing is pleasant; every thing that reminds you of your relationship to other human beings.", "relationship_nn" means in one word :	271:272
fic_1855_1209.txt-1435-8	relationship_nn	In this sentence "Charles Bramble still hesitated as to revealing his relationship to Captain Robert Bramble, from real feelings of delicacy, even to Mrs. Huntington, whom he felt he could trust, partly because he had reason to know that the mother had favored the suit of his brother whom Helen had rejected in India, and partly because at present of his own equivocal situation.", "relationship_nn" means in one word :	419:420
fic_1835_7339.txt-62-12	relationship_nn	In this sentence "from a small child, are not my father and mother by relationship, and I am sorry to say they are not more so by their treatment -- often, too often, have they made me to feel that I am the child of other parents. "", "relationship_nn" means in one word :	271:272
fic_1838_7085.txt-2404-5	relationship_nn	In this sentence "if I ask if the relationship was sacredly regarded by you? "", "relationship_nn" means in one word :	117:118
fic_1843_7039.txt-3975-23	relationship_nn	In this sentence "Among the squaws is No-Nos-See, the She Wolf, a niece of the famous Black Hawk, and very proud of the relationship; and Do-HumMe, the Productive Pumpkin, a very handsome woman, with a great deal of heart and happiness in her countenance. "", "relationship_nn" means in one word :	296:297
nf_1848_754438.txt-2164-11	relationship_nn	In this sentence "It is true that a few Canarian families boast of their relationship to the last shepherd-king of Guimar, but these pretensions do not rest on very solid foundations, and are only renewed from time to time when some Canarian of more dusky hue than his countrymen is prompted to solicit a commission in the service of the king of Spain.", "relationship_nn" means in one word :	391:392
fic_1840_7292.txt-3752-8	relationship_nn	In this sentence "He had just formed a new and responsible relationship in life; and when he heard from Vernon that there was no doubt that he should be hurried off that very evening on his way to prison, and that any attempt to rescue him, to be successful, must be made that very night,", "relationship_nn" means in one word :	327:328
mag_1840_586586.txt-358-53	relationship_nn	In this sentence "Thus war and wo have been multiplied; thus the estrangement between nations has widened so that long ages will // hardly close the gap; arid thus the spirit of implacable enmity has been fostered, until it has become almost a matter for the sternest moral courage to assert the original relationship of men, to proclaim the duty of mutual respect, or to insist upon the supreme obligation of cherishing peace.", "relationship_nn" means in one word :	466:467
fic_1838_7085.txt-2402-8	relationship_nn	In this sentence "Am I to understand that such was the relationship you assumed in your wild journey, on which both Mars and Venus appear to have smiled? "", "relationship_nn" means in one word :	194:195
mag_1966_490646.txt-59-24	relationship_nn	In this sentence "It was something all but unheard of -- a long period during which the police and the public were in a close and non-antagonistic relationship.", "relationship_nn" means in one word :	199:200
nf_1981_774357.txt-981-8	relationship_nn	In this sentence "It's not necessary to build a personal relationship unless the Driver indicates that that's part of the objective.", "relationship_nn" means in one word :	171:172
mag_1979_293051.txt-1-29	relationship_nn	In this sentence "After Jimmy Carter and Leonid Brezhnev sign the SALT II treaty next week, it goes before the Senate for a ratification debate that will range over the whole relationship between the world's two superpowers.", "relationship_nn" means in one word :	263:264
nf_1857_767292.txt-633-41	relationship_nn	In this sentence ", and that it is surrounded with special and peculiar privileges, opportunities, promises, and hopes, with regard to its being brought to repentance and saving faith in Christ; and by baptism it is initiated into special relationship to the people of God.", "relationship_nn" means in one word :	312:313
fic_1834_7032.txt-1797-9	relationship_nn	In this sentence "I did not, indeed, know of our relationship till the night of his death; when he revealed to me his name; how he had been picked up at sea", "relationship_nn" means in one word :	195:196
fic_1823_7213.txt-531-31	relationship_nn	In this sentence "Maria grasped her hand; she looked in her countenance and saw that her heart was full, and she could not resolve to increase its sorrow by disclaiming that tender relationship she had hitherto conceived herself to bear to the affectionate guardian and cherisher of her childhood. "", "relationship_nn" means in one word :	338:339
fic_1846_200.txt-1183-12	relationship_nn	In this sentence "mournful, and not without tenderness, of the intimate and peculiar relationship between Beatrice and himself.", "relationship_nn" means in one word :	166:167
fic_1859_9220.txt-7959-95	relationship_nn	In this sentence "You do not wish me to go into particulars nor to give reasons; but as our friend Mr. Fay has not called for two or three weeks, and may be comparatively a stranger to us hereafter -- though not for a long time, we hope -- and you are constantly meeting him, as you say, it seems to be but fair that you should be advised to treat him, always, and everywhere, and under all circumstances, just as if nothing had happened here to change the relationship we have always found so pleasant and so profitable.", "relationship_nn" means in one word :	560:561
fic_1834_2652.txt-1534-44	relationship_nn	In this sentence "She was a trembling, timid body, thin, pale, and emaciated, who appeared to have suffered much, and certainly stood in as much awe of the man whose name she bore as it was well fitting in such a relationship to permit.", "relationship_nn" means in one word :	275:276
fic_1855_9053.txt-5216-7	relationship_nn	In this sentence "" I informed Mr. Fantish of our relationship -- " " Which he knew already. "", "relationship_nn" means in one word :	133:134
fic_1833_7240.txt-2347-27	relationship_nn	In this sentence "I had begun to love man; and to feel toward woman what Jehovah meant we should feel, by establishing a mutual dependence and a holy relationship forever and ever between us.", "relationship_nn" means in one word :	230:231
fic_1847_7194.txt-1243-14	relationship_nn	In this sentence "Strange words these, when you remember that Reginald is yet ignorant of the relationship of this poor peasant maid to a wealthy planter, unconscious of the dear tie which binds her to the heart of Martin Landsdowne.", "relationship_nn" means in one word :	272:273
fic_1855_1209.txt-1423-36	relationship_nn	In this sentence "My object is rather to let you know that any further attempt to arraign me before the court will lead at once to a public declaration of the fact that your are my brother, a relationship which necessity alone will compel me to publish to the people of Sierra Leone.", "relationship_nn" means in one word :	322:323
fic_1830_7209.txt-1087-39	relationship_nn	In this sentence "foul conspiracy against their lives and properties, had been the welcome partakers of their bounty, many of them the confidants of their secrets, and some of them bound to their affections by the closest ties of relationship or marriage.", "relationship_nn" means in one word :	294:295
nf_1817_747573.txt-2005-18	relationship_nn	In this sentence "Her birth-place, her home, her connections, all were relinquished for the privileges of her new relationship and adopted country, although to her eye nothing was presented but poverty and want.", "relationship_nn" means in one word :	250:251
mag_1848_565738.txt-197-9	relationship_nn	In this sentence "The instant that he reaches out beyond his earthly relationships, he finds himself caught into those which connect him with the noral administration of God.", "relationship_nn" means in one word :	213:214
nf_1837_747960.txt-438-4	relationship_nn	In this sentence "dignity of person, relationship to the offender, worth of character, voluntary substitution, and appointment by the authority of the government.", "relationship_nn" means in one word :	201:202
fic_1859_9220.txt-3536-4	relationship_nn	In this sentence "However, notwithstanding the relationship I spoke of between the witness and the accused, " he", "relationship_nn" means in one word :	151:152
mag_1843_565258.txt-43-19	relationship_nn	In this sentence "The connection of the native American races, with those of the rest of the world, and their relationship to each other, if ever to be made out, must be ascertained by careful study of the usages, civil and religious, and the language of each tribe.", "relationship_nn" means in one word :	305:306
fic_1823_7247.txt-2581-5	relationship_nn	In this sentence "We are proud of our relationship to such men.", "relationship_nn" means in one word :	102:103
nf_1852_771217.txt-1894-17	relationship_nn	In this sentence "The radical difference indeed of this mental refinement from genuine religion, in spite of its seeming relationship, is the very cardinal point on which my present discussion turns; yet, on the other hand, such refinement may readily be assigned to a Christian origin by hasty or distant observers, or by those who view it in a particular light.", "relationship_nn" means in one word :	402:403
mag_1838_586207.txt-214-35	relationship_nn	In this sentence "Where A owes B, and B owes C, and C owes A, it is evident that all that is wanted to effect a satisfactory adjustment, is, a knowledge of the relationship of the parties to one another: and without", "relationship_nn" means in one word :	254:255
fic_1855_9053.txt-5231-20	relationship_nn	In this sentence "I informed Mr. Fantish, " he said, calmly, " that I had called in right of my relationship, and in further right of my charge from your father, to say that the continuance of the jest in relation to yourself, Silvia, would make it necessary for you to abandon the city. "", "relationship_nn" means in one word :	328:329
mag_1855_505293.txt-298-44	relationship_nn	In this sentence "Yet now, so far had the work of ruin gone on in the minds of these young girls, that they not only had forgotten many of their early friends and associates, but, strange to say, they had forgotten the relationship between themselves.", "relationship_nn" means in one word :	290:291
mag_1853_575130.txt-147-32	relationship_nn	In this sentence "But I identify it with the sum of my sensible experience, or with the total contents of my senses, and hence know myself as organically defined only by my various relationship to the universe of natj * re.", "relationship_nn" means in one word :	262:263
nf_1975_774369.txt-100-28	risk_nn	In this sentence "Others fear that " sex education may lead, if not push, their children toward premature sexual sophistication; and they are reluctant to take a calculated risk " (p. 62).", "risk_nn" means in one word :	219:220
nf_1983_774262.txt-77-24	risk_nn	In this sentence "A high level of LDL is associated with increased risk of heart disease, while a high level of HDL is associated with reduced risk.", "risk_nn" means in one word :	179:180
news_1963_723484.txt-7-13	risk_nn	In this sentence "Wary Companies Another agent says companies have been wai y of new Negro risks since demonstrations led to xiolence here last May, but that the situation has worsened since the Sept. 15 blast " Two of my companies have already told me this week not to commit them on renewing any Neelo policies they already have? "", "risk_nn" means in one word :	364:365
mag_1977_317319.txt-28-25	risk_nn	In this sentence "From now on when we have a sexual encounter, we have one more thing to ponder-is it out of " hostility, mystery, risk, illusion, revenge and the reversal of a trauma or frustration? "", "risk_nn" means in one word :	232:233
mag_2007_390517.txt-67-24	risk_nn	In this sentence "Wilson, author of the Rush Medical Center study, said it's clear that keeping mentally active-reading a newspaper, attending a play-reduces risk.", "risk_nn" means in one word :	194:195
mag_1968_431762.txt-279-29	risk_nn	In this sentence "Mangy companies, however, are now voluntarily offering comprehensive, medical pad - ments, uninsured-motorist insurance, collision, and even higher liability limits to their assigned risks.", "risk_nn" means in one word :	238:239
nf_2006_747040.txt-18-1	risk_nn	In this sentence "This risk has grown as the scale of human impact on the environment has increased and has subjected natural systems to unprecedented perturbations.", "risk_nn" means in one word :	196:197
mag_2007_389374.txt-17-3	risk_nn	In this sentence "There are certain risks to consider in regard to both jet boats and reincarnation.", "risk_nn" means in one word :	131:132
nf_2002_776274.txt-89-13	risk_nn	In this sentence "There is no way to get around it: the willingness to take risks, ask // questions, and make mistakes is a requirement for the development of // expertise.", "risk_nn" means in one word :	203:204
fic_1987_10762.txt-915-5	risk_nn	In this sentence "All of us knew the risks, but these -- these few paid the price for our mistake.", "risk_nn" means in one word :	129:130
mag_1997_397274.txt-76-4	risk_nn	In this sentence "For population groups at risk, the decline in meat consumption along with the shift to mixed dishes could be a concern.", "risk_nn" means in one word :	168:169
news_2005_623940.txt-34-7	risk_nn	In this sentence "Because so many people now recognize these risks, annual sales of handguns in California have plummeted by 71 percent, from 433,822 in 1993 to 126,233 in 2003.", "risk_nn" means in one word :	208:209
mag_1988_492482.txt-30-10	risk_nn	In this sentence "But industry critics contend there were ways to reduce the risk of transfusion AIDS nearly two years before the present test went into effect.", "risk_nn" means in one word :	191:192
mag_1983_321417.txt-14-28	risk_nn	In this sentence "The Navajo Indians of the region seem particularly susceptible, owing to their outdoor lifestyle, their sheepherding and their free-running dogs, all of which increase the risk of infection.", "risk_nn" means in one word :	239:240
mag_1980_431992.txt-8-11	risk_nn	In this sentence "The residents became convinced that they were subject to an increased risk of cancer", "risk_nn" means in one word :	133:134
mag_1991_421681.txt-97-17	risk_nn	In this sentence "You should therefore adopt the portfolio shown above, which carries only about a third of the risk of the overall stock market.", "risk_nn" means in one word :	176:177
nf_1977_774125.txt-5546-29	risk_nn	In this sentence "In 1965, ABC was considering the production of a series entitled " Blue Light " through its wholly owned subsidiary, Selmur Productions, but after analyzing the risk of having to deficit finance the series, ABC contracted with Twentieth CenturyFoxto produce the show.", "risk_nn" means in one word :	316:317
fic_1993_1040060.txt-6789-17	risk_nn	In this sentence "He saw himself on " Donahue, " talking about the dangers he had faced, the risks he had taken.", "risk_nn" means in one word :	143:144
nf_1996_773465.txt-429-14	risk_nn	In this sentence "M (medium risk): contingencies need to be considered in case the risk leads to project problems.", "risk_nn" means in one word :	145:146
nf_1975_774323.txt-2315-8	risk_nn	In this sentence "Where opportunity in any is denied, the risk o f individual and social pathology increases.", "risk_nn" means in one word :	140:141
mag_2005_397306.txt-317-6	risk_nn	In this sentence "35 OR MORE POINTS: HIGH RISK Your prostate is a cancer magnet.", "risk_nn" means in one word :	111:112
mag_2001_369903.txt-1-40	risk_nn	In this sentence "That's when a large clinical trial called the Women's Health Initiative (WHI) should finally answer the question " Do the benefits of taking estrogen and progestin for years, even decades, after menopause outweigh any risks? "", "risk_nn" means in one word :	275:276
news_2006_618092.txt-38-8	risk_nn	In this sentence "The gap has prompted some companies to take risks with executives who've not previously been chief executives.", "risk_nn" means in one word :	159:160
mag_1993_408298.txt-13-7	risk_nn	In this sentence "Most adults know that there are certain risks to sun exposure, " Dr. Schachter says. "", "risk_nn" means in one word :	135:136
mag_2003_386851.txt-47-7	risk_nn	In this sentence "But the Clinton administration also took political risks to promote its broader free-trade agenda.", "risk_nn" means in one word :	147:148
fic_1995_52940.txt-652-9	risk_nn	In this sentence "him to dive, it might be worth the risk.", "risk_nn" means in one word :	89:90
news_1999_653843.txt-18-13	risk_nn	In this sentence "By creating a second brand, they can do both with very little risk.", "risk_nn" means in one word :	116:117
nf_1996_773465.txt-459-22	risk_nn	In this sentence "This approach is relevant to most IS/IT projects, although some, because of their uniqueness or sheer size, incur additional risks.", "risk_nn" means in one word :	180:181
nf_1852_771569.txt-508-40	risk_nn	In this sentence "Though now advanced in years, with a large family, one of whom was the commander of Her Majesty's brig the " Sophia, " then in company, still he spoke with enthusiasm of the excitement and risks of his own profession; it had its charms for the old sailor, whose skill and enterprise had been excited for so many years in braving the dangers of ice-encumbered seas, whether around Spitzbergen or in Baffin's Bay: he evidently felt a pride and satisfaction in his past career, and it had still sweet reminiscences for him.", "risk_nn" means in one word :	569:570
fic_1989_5359.txt-7902-14	risk_nn	In this sentence "Only a man or woman in love with God can be a fool without risk. "", "risk_nn" means in one word :	115:116
fic_1987_10763.txt-1582-23	risk_nn	In this sentence "If the worst had happened, and the Brandr had patrols out looking for stray Halex -- well, it seemed a bad risk.", "risk_nn" means in one word :	161:162
mag_1857_523318.txt-260-60	risk_nn	In this sentence "King and my own, but that now I am come hither to enter into my rest and to serve our Lord, so monstrous and insolent an abomination should break forth in my presence and your own, when I well know what toils and grief I have endured on this account in Germany, to the not small risk of my salvation.", "risk_nn" means in one word :	349:350
mag_1847_555447.txt-143-19	risk_nn	In this sentence "not as pure as paradise before it was profaned by sin, and they were ready to take the risk of its evils, when no longer able to bear the hardships of their own.", "risk_nn" means in one word :	210:211
nf_1839_747507.txt-958-67	risk_nn	In this sentence "Those who have debts due to them can, on the faith of these debts, obtain credit; and some, /q/ who have neither money, goods, nor debts, occasionally obtain it, if they have any reasonable expectation of acquiring the means of payment in a short time; some additional profit to the creditor, in such cases, compensating his risk of loss.", "risk_nn" means in one word :	387:388
nf_1852_748165.txt-2307-23	risk_nn	In this sentence "He who sends his capital to the East Indies, and receives in return a cargo of teas, must charge interest and risk, for the whole time consumed, from the day that he parts with his", "risk_nn" means in one word :	229:230
mag_1831_554100.txt-86-51	risk_nn	In this sentence "When that record shall be made up, the mining mania of the nineteenth century will be the appropriate successor of the South Sea and Mississippi delusions; and we may draw from all // one inference, that nations, like individuals, will, when tempted, prefer lottery risks to wholesome industry, and that ruin and disgrace are marked on the tickets which fall from the pernicious wheels of chance.", "risk_nn" means in one word :	445:446
fic_1848_7154.txt-1300-33	risk_nn	In this sentence "And, in truth, although there were five hundred at the smallest computation in full view, within a couple of miles, on the open champaign, there was no real risk in what he did.", "risk_nn" means in one word :	226:227
fic_1831_7210.txt-852-31	risk_nn	In this sentence "If a stronger man than myself attempts to force six-pence from me, would I not be foolish, if I were to grapple and fight with him, at the risk of my life, in order to save it?", "risk_nn" means in one word :	225:226
nf_1835_748051.txt-829-13	risk_nn	In this sentence "personages; while he who is a stranger to Phrenology runs a continual risk of falling into the grossest inconsistencies.", "risk_nn" means in one word :	169:170
mag_1844_565358.txt-33-7	risk_nn	In this sentence "which, the government runs the fearful risk of war, and the still more fearful one of alienating from itself the attachment of a large portion of its citizens?", "risk_nn" means in one word :	208:209
nf_1841_768644.txt-2103-18	risk_nn	In this sentence "In consequence of this, the last hours of daily labor are more likely to be those of risk, especially to delicate constitutions.", "risk_nn" means in one word :	177:178
news_1969_727984.txt-68-29	risk_nn	In this sentence "Conditions of life in the Soviet Union, where everybody is obliged to spy on everybody else and where hypocrisy prevails, does not allow anyone to take the risk of entrusting a single person with such a secret. "", "risk_nn" means in one word :	261:262
mag_2002_388217.txt-87-7	risk_nn	In this sentence "Chronic mild exposure is still the biggest risk, " Coldiron says.", "risk_nn" means in one word :	114:115
fic_1823_7242.txt-1227-23	risk_nn	In this sentence "We shall protect ourselves then, by enlarging the premium or profit, a rate of interest, till it weigh down the risk.", "risk_nn" means in one word :	166:167
fic_1853_3819.txt-1940-13	risk_nn	In this sentence "C You'd better make sure of half a dollar than run the risk of losing every thing on such a poor ticket as that. "", "risk_nn" means in one word :	163:164
fic_1835_7142.txt-166-15	risk_nn	In this sentence "With two swordsmen nearly equal, and such it was manifest were these, the risk is so great", "risk_nn" means in one word :	139:140
mag_1852_555766.txt-251-46	risk_nn	In this sentence "If, through any form of patronage, or by the help of their own little savings, they can establish their sons within the outposts of the mercantile profession, they prefer for them the vague and doubtful prospect of success, and the imminent risk of utter failure, to the certainty of an honorable subsistence by the labor of their own bands.", "risk_nn" means in one word :	390:391
mag_1855_556005.txt-137-18	risk_nn	In this sentence "As I take ingratitude to be a greater crime than impertinence, I choose rather to run the risk of being thought guilty of the latter, than not to return you my thanks for a very agreeable entertainment you just now gave me.", "risk_nn" means in one word :	272:273
mag_1969_313779.txt-20-10	risk_nn	In this sentence "But he cautions that there is " an exceedingly small risk of possibly great harm " in not maintaining strict quarantine procedures for the returning Apollo 11 astronauts. "", "risk_nn" means in one word :	221:222
mag_1985_487022.txt-58-8	risk_nn	In this sentence "They contend that they have taken far greater risks for the sake", "risk_nn" means in one word :	113:114
mag_2007_391560.txt-24-9	risk_nn	In this sentence "Still, the volatility may cause a shakeout among risk arb desks reminiscent of the one that followed the insider-trading scandals of the late ' ' 80s.", "risk_nn" means in one word :	199:200
mag_1995_395505.txt-51-19	risk_nn	In this sentence "Even if you don't have a single risk factor, however, experts stress every woman is at risk.", "risk_nn" means in one word :	141:142
mag_1997_399269.txt-40-2	risk_nn	In this sentence "more significant risk factor in women than in men.", "risk_nn" means in one word :	99:100
news_1998_653837.txt-17-13	risk_nn	In this sentence "These groups might have to reveal their closely guarded trading positions and their risk levels frequently to regulators.", "risk_nn" means in one word :	170:171
fic_1995_39352.txt-584-11	risk_nn	In this sentence "Last summer when his daughter got married I took a huge risk by stealing a cake from Baked Goods and lowering it to him on an ad hoc dumbwaiter.", "risk_nn" means in one word :	193:194
mag_1988_327281.txt-18-21	risk_nn	In this sentence "Says Sidney Jones, a professor at Georgetown University's business school: " The Federal Reserve is overreacting to the risk of what it perceives as an overheated economy.", "risk_nn" means in one word :	220:221
fic_1856_9797.txt-1080-7	risk_nn	In this sentence "My dear madam, you run the risk of being burned for a witch! "", "risk_nn" means in one word :	111:112
nf_1996_746570.txt-151-9	risk_nn	In this sentence "We are talking about risk taking, lots of risk taking.", "risk_nn" means in one word :	103:104
news_1970_728635.txt-5-24	risk_nn	In this sentence "Thus it was, in the case of Cambodia, President Nixon repeatedly warned the North Vietnamese that they would be taking " grave risks " if they attempted to " jeopardize the security of our remaining forces in Vietnam by increased military action in Vietnam, in Cambodia, or in Laos. "", "risk_nn" means in one word :	333:334
news_1977_733355.txt-13-2	risk_nn	In this sentence "Perhaps this risk would be worth taking if there were gains to be made against inflation by suffering a longer period of high unemployment.", "risk_nn" means in one word :	188:189
mag_2003_402334.txt-47-12	risk_nn	In this sentence "Observation studies have found that breast cancer patients and people at high risk of breast cancer excrete less mammalian lignans than people with a lower risk of breast cancer.12 A study in Finland found that women with high enterolactone levels in their blood had a lower risk of breast cancer.15 These studies suggest that breast cancer may be more common in people who", "risk_nn" means in one word :	422:423
fic_2004_27158.txt-20-24	risk_nn	In this sentence "She certainly suffered from dementia praecox and seemed to be arrested in that state between maidenhood and womanhood, when girls are most at risk of falling prey to their latent impulses.", "risk_nn" means in one word :	237:238
fic_2009_36517.txt-7-4	risk_nn	In this sentence "They had taken a risk, trusted one another, pooled", "risk_nn" means in one word :	99:100
mag_2001_412021.txt-54-2	risk_nn	In this sentence "The greater risk may be that the heavy-handed tactics could backfire.", "risk_nn" means in one word :	118:119
news_1985_671440.txt-13-4	risk_nn	In this sentence "sought, and the risk of an erroneous deprivation of the affected interest if those safeguards are not provided.", "risk_nn" means in one word :	160:161
mag_1998_400336.txt-16-6	risk_nn	In this sentence "Almost unknown and unidentified as a risk factor in meat until the early 1980s, E. coli Ol;;: H7 has become the leading cause of kidney failure in American children.", "risk_nn" means in one word :	214:215
news_2001_627713.txt-535-23	risk_nn	In this sentence "Participants must be at least 35 years old, be post-menopausal (or have had a hysterectomy), and have an increased risk of breast cancer.", "risk_nn" means in one word :	186:187
nf_1983_774262.txt-282-19	risk_nn	In this sentence "Furthermore, the NRC recommendation, because it is based on less than complete evidence and questionable logic, risks bringing medical science into", "risk_nn" means in one word :	196:197
nf_1968_773850.txt-479-23	risk_nn	In this sentence "The writer has seen as many as 2000 pigs in one unit in Sweden, but this is not recommended as the disease risk would appear to be higher in this country.", "risk_nn" means in one word :	203:204
fic_1846_544.txt-719-6	risk_nn	In this sentence "I was willing to encounter some risks in order to accomplish my object, and counted much upon my", "risk_nn" means in one word :	145:146
mag_1999_360899.txt-29-15	risk_nn	In this sentence "Probabilities have a nasty habit of reasserting themselves when you are most inured to their risk.", "risk_nn" means in one word :	147:148
nf_1989_773862.txt-777-16	risk_nn	In this sentence "Curves representing the two risks would appear at different points on the morbidity schedule because the risk of being sick would count days (or weeks) per year and the risk of falling sick the smaller number of events per year.", "risk_nn" means in one word :	277:278
mag_2001_415171.txt-27-7	risk_nn	In this sentence "This conservative approach builds strength with little risk of injury.", "risk_nn" means in one word :	119:120
nf_2006_746405.txt-156-4	risk_nn	In this sentence "There is still some risk of being stereotyped as lesbians if girls participate in particularly aggressive sports.", "risk_nn" means in one word :	162:163
mag_2001_417479.txt-84-48	risk_nn	In this sentence "The Cuban Missile Crisis, Israeli retaliation for Palestinian terrorism, giving sophisticated military weapons to Taiwan so they may fend off the threats of possible attacks from China, and United Nations soldiers who guard buffer zones between hostile countries around the world are illustrations of the risks all countries routinely take to maintain their security and safety.", "risk_nn" means in one word :	427:428
fic_1971_782006.txt-1035-26	risk_nn	In this sentence "If he wasn't Tsanko, she thought indignantly, then he must be a plain, old-fashioned burglar, and without stopping to consider the risks Mrs. Pollifax slid out of her bed and stood up.", "risk_nn" means in one word :	233:234
nf_1977_774125.txt-6207-10	risk_nn	In this sentence "In each case the network knows that there is no risk, and yet, in numerouscases before the practice was stopped, the network demandedand obtained a share in the profits that the producer might get from uses beyond that original network run.", "risk_nn" means in one word :	289:290
fic_2003_31411.txt-0-5	risk_nn	In this sentence "@@5411 One of the downside risks of producing your own suicide is that you probably won't get the opportunity to reshoot.", "risk_nn" means in one word :	170:171
mag_1995_394830.txt-18-14	risk_nn	In this sentence "The troubles with Hubble beg the question: What is an acceptable, informed risk?", "risk_nn" means in one word :	129:130
mag_1983_492093.txt-36-28	risk_nn	In this sentence "Minimal " Obesity We've seen that obesity is frequently accompanied by major risk factors for heart disease and that the relief of obesity may help relieve these risks.", "risk_nn" means in one word :	217:218
fic_1975_10601.txt-11881-9	risk_nn	In this sentence "Better to expend all one's reserves here than risk passing below the station.", "risk_nn" means in one word :	126:127
news_1968_727355.txt-8-40	risk_nn	In this sentence "In the more subdued speech to a dinner meeting of the 125th convention of the B'nai B'rith at the Shoreham Hotel here this evening, the President said the Soviet intervention in Czechoslovakia had created " new military and political risks.", "risk_nn" means in one word :	289:290
mag_2001_417641.txt-39-12	risk_nn	In this sentence "without first questioning the client about his/her financial needs, tolerance for risk, liquidity and the like?", "risk_nn" means in one word :	160:161
